tick,scenario,value
98,policy_low,0.9999947398609704
99,policy_low,0.9999943248098144
100,policy_low,0.9999932469952019
101,policy_low,0.9999825657782588
102,policy_low,0.999987186179655
103,policy_low,0.9999847417334167
104,policy_low,0.9999942720186445
105,policy_low,0.9999873547234495
106,policy_low,0.999983611664357
107,policy_low,0.9999990114114682
108,policy_low,0.9909911475341273
109,policy_low,0.9999860100498842
110,policy_low,0.9996112672251843
111,policy_low,0.9977934595438847
112,policy_low,0.9999785587639002
113,policy_low,0.9999867524162943
114,policy_low,0.9999826783214714
115,policy_low,0.9999961535951192
116,policy_low,0.9999982294754615
117,policy_low,0.9999948922715264
118,policy_low,0.9999906720972513
119,policy_low,0.996535903067053
120,policy_low,0.9999887278610391
121,policy_low,0.9886827706461638
122,policy_low,0.9999932982957692
123,policy_low,0.9744042466179058
124,policy_low,0.9690831491658352
125,policy_low,0.9689256353004555
126,policy_low,0.9691890264994235
127,policy_low,0.9801706916422821
128,policy_low,0.9896352456534562
129,policy_low,0.9980731931494725
130,policy_low,0.9999975566662072
131,policy_low,0.9995755632556005
132,policy_low,0.9920724338761184
133,policy_low,0.9939679170264811
134,policy_low,0.9999848532456405
135,policy_low,0.9999823906864586
136,policy_low,0.9999867872835394
137,policy_low,0.9999842956128853
138,policy_low,0.9931744669369976
139,policy_low,0.9999844858758701
140,policy_low,0.9999782731402511
141,policy_low,0.9999845867214974
142,policy_low,0.999993362173708
143,policy_low,0.9944946416681124
144,policy_low,0.9917924452610074
145,policy_low,0.9587436237207249
146,policy_low,0.9840442262822411
147,policy_low,0.9622111874700516
148,policy_low,0.9769591210379415
149,policy_low,0.9770524416093758
150,policy_low,0.9908560200115953
151,policy_low,0.9935282159629618
152,policy_low,0.9999796510534299
153,policy_low,0.9999811801892291
154,policy_low,0.9999823303295725
155,policy_low,0.9999916543919857
156,policy_low,0.9999891162047049
157,policy_low,0.9999779734913479
158,policy_low,0.9999796499681379
159,policy_low,0.9999834082058583
160,policy_low,0.9963498750553463
