tick,scenario,value
119,policy_high,0.893026910658285
120,policy_high,0.8878208828073366
121,policy_high,0.8977002029114987
122,policy_high,0.9133553223881401
123,policy_high,0.9134647363259848
124,policy_high,0.9281618877317558
125,policy_high,0.9422442588032922
126,policy_high,0.9352191705316072
127,policy_high,0.964570455050529
128,policy_high,0.9648585786745586
129,policy_high,0.9699891738222174
130,policy_high,0.9811154854246651
131,policy_high,0.9881576357691411
132,policy_high,0.9999782769364398
133,policy_high,0.9999887637896274
134,policy_high,0.9999884898635224
135,policy_high,0.9999835127275285
136,policy_high,0.999991083200767
137,policy_high,0.9999699423275223
138,policy_high,0.9999775518777588
139,policy_high,0.9914036304763292
140,policy_high,0.9999886063663183
141,policy_high,0.9580840768734563
142,policy_high,0.9839956190170482
143,policy_high,0.9623479978930493
144,policy_high,0.9688056754577534
145,policy_high,0.9778869988202172
146,policy_high,0.9843706984052044
147,policy_high,0.9926065304503531
148,policy_high,0.9999881300567203
149,policy_high,0.9999851293310518
150,policy_high,0.9999744745517462
151,policy_high,0.9893556464862735
152,policy_high,0.9999865166377321
153,policy_high,0.9999804121766572
154,policy_high,0.999975746181316
155,policy_high,0.9946921239332366
156,policy_high,0.999980076313906
157,policy_high,0.9999839296239889
158,policy_high,0.9999718482464947
159,policy_high,0.996039430587496
160,policy_high,0.9999865063585611
161,policy_high,0.9812785855108276
162,policy_high,0.9945450895111031
163,policy_high,0.9783827136924649
164,policy_high,0.9797865304377077
165,policy_high,0.9878416986797387
166,policy_high,0.9827971396988289
167,policy_high,0.9944282858866647
168,policy_high,0.9629365181995654
169,policy_high,0.9707824313016219
170,policy_high,0.9705683641770934
171,policy_high,0.986420539488172
172,policy_high,0.9472718300987402
173,policy_high,0.9801357100561693
174,policy_high,0.9814764567584862
175,policy_high,0.9857543129036654
176,policy_high,0.9999857317594042
177,policy_high,0.9999802560492074
178,policy_high,0.9999832548927143
179,policy_high,0.9999834622693259
180,policy_high,0.9999997319061295
181,policy_high,0.9999747312817332
182,policy_high,0.9973214022600138
183,policy_high,0.9999856650054809
184,policy_high,0.995997687960362
185,policy_high,0.9999804810283252
186,policy_high,0.9999792184991239
187,policy_high,0.9999837746143547
188,policy_high,0.9999854609752167
189,policy_high,0.9999783674322301
190,policy_high,0.9999735923502859
191,policy_high,0.9999822510139135
192,policy_high,0.9999746600756688
193,policy_high,0.9999817070809178
194,policy_high,0.9942730800338648
195,policy_high,0.9999920741089801
196,policy_high,0.9999869372997281
197,policy_high,0.9999953864736648
198,policy_high,0.9999785417251723
199,policy_high,0.9999740836615245
200,policy_high,0.9999758644443226
201,policy_high,0.9903110059207622
202,policy_high,0.9999820194345508
203,policy_high,0.9999658611856092
204,policy_high,0.9999778277759152
205,policy_high,0.9463171170971706
206,policy_high,0.972130553935888
207,policy_high,0.9454820570286466
208,policy_high,0.9809106888149183
209,policy_high,0.9757719551115718
210,policy_high,0.9860115904756365
211,policy_high,0.9910585061723841
212,policy_high,0.983860305187587
213,policy_high,0.9999706255748482
214,policy_high,0.9999654766550264
215,policy_high,0.9999851593546527
216,policy_high,0.999968207141783
217,policy_high,0.9999697273030383
218,policy_high,0.9828460817246396
219,policy_high,0.9999710747736398
220,policy_high,0.9999760972367352
221,policy_high,0.9999705307579666
222,policy_high,0.9999678244015942
223,policy_high,0.9999817301342598
224,policy_high,0.9943088362585086
225,policy_high,0.9999691118347681
226,policy_high,0.9822436099221915
227,policy_high,0.9999800577264738
228,policy_high,0.9999724153891771
229,policy_high,0.9999842961520231
230,policy_high,0.9999741543394711
231,policy_high,0.9999607787548296
232,policy_high,0.9920662731922987
233,policy_high,0.9999781868308306
234,policy_high,0.9999888405043112
235,policy_high,0.9999687806342962
236,policy_high,0.9999690101484631
237,policy_high,0.9999793921356201
238,policy_high,0.999984633895092
239,policy_high,0.9999761465230402
240,policy_high,0.9999745471779181
241,policy_high,0.9999889312172057
242,policy_high,0.9999755704566569
243,policy_high,0.9999550301041421
244,policy_high,0.9999667806512214
245,policy_high,0.9999701635962104
246,policy_high,0.9999596749587716
247,policy_high,0.9999922173386305
248,policy_high,0.9992443491279861
249,policy_high,0.9999836826468718
0,baseline,1.0
1,baseline,1.0
2,baseline,1.0
3,baseline,0.7050988084531311
4,baseline,0.5818442339086796
5,baseline,0.5994780451713677
6,baseline,0.5389706875522834
7,baseline,0.5027155303295793
8,baseline,0.5026430311619384
9,baseline,0.45915850710422096
10,baseline,0.46712795074321584
11,baseline,0.46352748408994315
12,baseline,0.45551334786061415
13,baseline,0.4505100652525611
14,baseline,0.4286108597255116
15,baseline,0.4355930083620558
16,baseline,0.427860395098467
17,baseline,0.43287593585864514
18,baseline,0.42932388537128946
19,baseline,0.4445083547859841
20,baseline,0.43234066000347127
21,baseline,0.43295194699803874
22,baseline,0.42584293593253103
23,baseline,0.42454021407572007
24,baseline,0.4402149386142939
25,baseline,0.42679068283603344
26,baseline,0.4457535063153726
27,baseline,0.4390459775595379
28,baseline,0.4438332208026936
29,baseline,0.44852453334774
30,baseline,0.45043866690815254
31,baseline,0.4316053521991218
32,baseline,0.43588296014489714
33,baseline,0.43452939867157464
34,baseline,0.43303455302730054
35,baseline,0.43207991975579574
36,baseline,0.4302338186225994
37,baseline,0.43487732472490676
38,baseline,0.4287717702306156
39,baseline,0.4303014201828462
40,baseline,0.44932004097625644
41,baseline,0.44344769731183903
42,baseline,0.42927547870935945
43,baseline,0.42231547992336926
44,baseline,0.431721066988823
45,baseline,0.42639799475317314
46,baseline,0.43503475472218084
47,baseline,0.42626608930000054
48,baseline,0.4206321648384542
49,baseline,0.41677658013178165
50,baseline,0.4045988119981752
51,baseline,0.40016909008118406
52,baseline,0.39277053296324854
53,baseline,0.3936897590937782
54,baseline,0.41333350541528074
55,baseline,0.4015836646468628
56,baseline,0.4092998079227543
57,baseline,0.39683333102001245
58,baseline,0.3982394687960187
59,baseline,0.38961662515490725
60,baseline,0.3844244399028789
61,baseline,0.3938874468185396
62,baseline,0.3914047338380236
63,baseline,0.3923154362030503
64,baseline,0.3821045288403614
65,baseline,0.37908621849698804
66,baseline,0.38055908342685274
67,baseline,0.38527417520257745
68,baseline,0.39042479021425586
69,baseline,0.3881352670878894
70,baseline,0.3867568869223293
71,baseline,0.38811830602523534
72,baseline,0.3829597942191735
73,baseline,0.38662952583478366
74,baseline,0.37750250229179766
75,baseline,0.39133219224085153
76,baseline,0.39812812855820134
77,baseline,0.3943490330273666
78,baseline,0.38765297514242936
79,baseline,0.3934748835078906
80,baseline,0.3858712762944858
81,baseline,0.3814539487489549
82,baseline,0.37917493426584137
83,baseline,0.3743916235209367
84,baseline,0.38339402551173424
85,baseline,0.37345043712820175
86,baseline,0.3841066210850917
87,baseline,0.3853090815047455
88,baseline,0.38285481083289824
89,baseline,0.3788557788981139
90,baseline,0.3802146646567164
91,baseline,0.38509851158072067
92,baseline,0.3825012438905621
93,baseline,0.3832350849709583
94,baseline,0.3841766334671697
95,baseline,0.38775042151476224
96,baseline,0.3804975891375274
97,baseline,0.3701619841891558
98,baseline,0.36617190740237476
99,baseline,0.35430065552040035
100,baseline,0.3666322663492356
101,baseline,0.36310564791624467
102,baseline,0.3556074804132934
103,baseline,0.35222207673772266
104,baseline,0.35521346585673513
105,baseline,0.3523606248206127
106,baseline,0.3544796918136616
107,baseline,0.348535805822047
108,baseline,0.3511060666456313
109,baseline,0.3484951066758241
110,baseline,0.3568504879619395
111,baseline,0.3536535862371338
112,baseline,0.3490524116873812
113,baseline,0.3479626527871903
114,baseline,0.3460263236464169
115,baseline,0.34480640173782817
116,baseline,0.347901263875861
117,baseline,0.34617370064267217
118,baseline,0.3608102141226274
119,baseline,0.35729934875774033
120,baseline,0.3486685380205962
121,baseline,0.34520789849252753
122,baseline,0.34333484094553673
123,baseline,0.33045058514254877
124,baseline,0.3393437978602973
125,baseline,0.3318167592444234
126,baseline,0.34103997447699547
127,baseline,0.34900224451254
128,baseline,0.33205089966329976
129,baseline,0.33931784846343926
130,baseline,0.3426679011468532
131,baseline,0.3382568254139706
132,baseline,0.3365139183987525
133,baseline,0.34052588239285825
134,baseline,0.33478469873816075
135,baseline,0.33479140866990165
136,baseline,0.33140307279483666
137,baseline,0.32222097995037013
138,baseline,0.32465691939718805
139,baseline,0.32759047114638434
140,baseline,0.3287332003206703
141,baseline,0.32713112092727537
142,baseline,0.321781261048692
143,baseline,0.31411566633618493
144,baseline,0.3160918923418832
145,baseline,0.31334081519021434
146,baseline,0.302547448150863
147,baseline,0.30798725585828585
148,baseline,0.29817050439583687
149,baseline,0.29914025544361683
150,baseline,0.29891308497744956
151,baseline,0.2930116864573985
152,baseline,0.2847776304289953
153,baseline,0.28747567969512383
154,baseline,0.29437484525312346
155,baseline,0.2832944796057754
156,baseline,0.2837159000338658
157,baseline,0.27385712226591447
158,baseline,0.2712493161753113
159,baseline,0.2684510732154851
160,baseline,0.26893884333908824
161,baseline,0.26719965352231206
162,baseline,0.264878569059243
163,baseline,0.25887151727737806
164,baseline,0.26211351066939265
165,baseline,0.2530728353114634
166,baseline,0.25308789048214836
167,baseline,0.2532522110105353
168,baseline,0.24946995217619966
169,baseline,0.25064884243436525
170,baseline,0.24163976282601018
171,baseline,0.2320921358248426
172,baseline,0.23206852009823437
173,baseline,0.23436419742616946
174,baseline,0.2400737879805782
175,baseline,0.23647289390967968
176,baseline,0.23258957888033002
177,baseline,0.23678088792724777
178,baseline,0.2344988158978888
179,baseline,0.23126053512425557
180,baseline,0.23515564225174762
181,baseline,0.23970282540921126
182,baseline,0.24158254400436516
183,baseline,0.24653061918957503
184,baseline,0.24831286595063404
185,baseline,0.24901347802570534
186,baseline,0.2483978354550136
187,baseline,0.2563459349269254
188,baseline,0.2472251478155565
189,baseline,0.24672446514200744
190,baseline,0.2454950228911679
191,baseline,0.25918925258815684
192,baseline,0.2524710516291349
193,baseline,0.25165117501429435
194,baseline,0.2546753148987522
195,baseline,0.2685564875419137
196,baseline,0.25953110080245767
197,baseline,0.25545551698660407
198,baseline,0.24852058850888872
199,baseline,0.25110839017101155
200,baseline,0.2511809999703247
201,baseline,0.26368908106664796
202,baseline,0.24778976566797328
203,baseline,0.24024993912957904
204,baseline,0.24109165191693926
205,baseline,0.2521998000514564
206,baseline,0.24820532564527362
207,baseline,0.252496507748239
208,baseline,0.2491690554007588
209,baseline,0.2526440456469132
210,baseline,0.2558887911247297
211,baseline,0.2569284576002333
212,baseline,0.25875505842066654
213,baseline,0.2546212817470822
214,baseline,0.2594792769563243
215,baseline,0.25634499201096766
216,baseline,0.24587230490338463
217,baseline,0.24428632243071782
218,baseline,0.24654645887986673
219,baseline,0.2535540532265705
220,baseline,0.2491604001275319
221,baseline,0.25330650555161127
222,baseline,0.2527687122478685
223,baseline,0.2626096091134568
224,baseline,0.2606547066482972
225,baseline,0.26813478317182654
226,baseline,0.2603312699947799
227,baseline,0.2597709608302565
228,baseline,0.2525144910990371
229,baseline,0.24088701968071194
230,baseline,0.24474178154398704
231,baseline,0.24270304184086963
232,baseline,0.2465420322672799
233,baseline,0.23648245266388646
234,baseline,0.23578103487417476
235,baseline,0.23626706457333835
236,baseline,0.24632655947206
237,baseline,0.244342548936367
238,baseline,0.25130216279155115
239,baseline,0.25448029032947994
240,baseline,0.2626635407875893
241,baseline,0.2565975142937293
242,baseline,0.2579010000127182
243,baseline,0.265488451770676
244,baseline,0.27247366224914654
245,baseline,0.2625422155150619
246,baseline,0.2686077144580879
247,baseline,0.26043505361739844
248,baseline,0.2727012575738128
249,baseline,0.2703861302545965
